date,sentiment_simple,trades,total_pnl,avg_pnl,win_rate,avg_size_usd
2023-03-28,Greed,3,0.0,0.0,0.0,159.0
2023-11-14,Greed,1045,155.50335699999994,0.1488070401913875,0.27464114832535885,11057.8275215311
2024-03-09,Greed,6962,176965.491774,25.418772159436944,0.49008905486929044,5660.265764148233
2024-07-03,Neutral,7141,158742.378078,22.229712656210616,0.3171824674415348,3058.8481095084726
2024-10-27,Greed,35241,3189461.032019,90.50427150248291,0.4516046650208564,2949.6258644760364
2025-02-19,Fear,133871,6699925.190574,50.047621894017375,0.41514592406122314,5259.977836723413
